번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,소재지전화,도로명전체주소,도로명우편번호,사업장명,데이터갱신구분,좌표정보x(epsg5174),좌표정보y(epsg5174),업무구분명
8187,동물병원,02_03_01_P,3550000,3.55E+17,2011-08-19,,3,폐업,2,544-0075,인천광역시 계양구 장제로694번길 3 (작전동),,24 동물병원,I,176420.1069,447539.199,동물병원
8188,동물병원,02_03_01_P,3550000,3.55E+17,1998-03-17,,3,폐업,2,544-0075,인천광역시 계양구 장제로694번길 3 (작전동),,작전24시 동물병원,I,176420.1069,447539.199,동물병원
8189,동물병원,02_03_01_P,3550000,3.55E+17,1999-06-04,,3,폐업,2,553-4652,인천광역시 계양구 경명대로 1109 (계산동),21030,한솔동물병원,I,176092.1274,449067.8466,동물병원
8190,동물병원,02_03_01_P,3550000,3.55E+17,2001-09-18,,3,폐업,2,553-0979,,,펫월드동물병원,I,,,동물병원
8191,동물병원,02_03_01_P,3550000,3.55E+17,2003-01-29,,3,폐업,2,542-3651,,,엄지동물병원,I,,,동물병원
8192,동물병원,02_03_01_P,3550000,3.55E+17,2003-03-31,,3,폐업,2,548-0690,,,충주애견동물병원,I,,,동물병원
8193,동물병원,02_03_01_P,3550000,3.55E+17,2003-05-20,,3,폐업,2,032-551-7713,"인천광역시 계양구 오조산공원로 14 (계산동,까르푸 4층)",,사랑동물병원,I,176616.6826,448616.4325,동물병원
8194,동물병원,02_03_01_P,3550000,3.55E+17,2017-11-03,,3,폐업,2,"032-551-7296,",인천광역시 계양구 장제로 916 (병방동),21028,리버풀 동물병원,U,177094.9851,449571.4858,동물병원
8195,동물병원,02_03_01_P,3550000,3.55E+17,2003-08-20,,3,폐업,2,553-4115,인천광역시 계양구 효서로 234 (작전동),,엄지동물병원,I,175351.1194,447324.6894,동물병원
8196,동물병원,02_03_01_P,3550000,3.55E+17,2003-09-02,,3,폐업,2,032-556-0174,인천광역시 계양구 안남로519번길 1 (효성동),,우리동물병원(효성점),I,174378.3244,447473.1509,동물병원
8197,동물병원,02_03_01_P,3550000,3.55E+17,2003-09-05,,3,폐업,2,032-551-0975,"인천광역시 계양구 오조산공원로 14 (계산동,까르푸4층)",,폭시펫동물병원,I,176616.6826,448616.4325,동물병원
8198,동물병원,02_03_01_P,3550000,3.55E+17,2003-10-22,,3,폐업,2,547-4788,인천광역시 계양구 경명대로 1091 (계산동),,가나동물병원,I,175906.7762,449094.8277,동물병원
8199,동물병원,02_03_01_P,3550000,3.55E+17,2003-11-28,,3,폐업,2,555-7502,인천광역시 계양구 장제로 873 (임학동),21034,아마존 동물병원,I,176797.7756,449237.8107,동물병원
8200,동물병원,02_03_01_P,3550000,3.55E+17,2004-03-02,,3,폐업,2,032-544-7555,인천광역시 계양구 장제로 901 (임학동),,경인동물병원,I,176965.9786,449473.9427,동물병원
8201,동물병원,02_03_01_P,3550000,3.55E+17,2004-03-16,,3,폐업,2,551-9008,"인천광역시 계양구 안남로 548, 104호 (효성동,효성프라자)",,한사랑동물병원,I,174401.5821,447781.7537,동물병원
8202,동물병원,02_03_01_P,3550000,3.55E+17,2004-03-19,,3,폐업,2,032-541-0690,인천광역시 계양구 계양대로 200 (계산동),,충주애견동물병원,I,175448.3104,448848.4675,동물병원
8203,동물병원,02_03_01_P,3550000,3.55E+17,2004-10-14,,3,폐업,2,556-0174,인천광역시 계양구 안남로519번길 1 (효성동),,우리동물병원,I,174378.3244,447473.1509,동물병원
8204,동물병원,02_03_01_P,3550000,3.55E+17,2004-10-15,,3,폐업,2,551-9008,"인천광역시 계양구 안남로 548, 104호 (효성동,효성프라자)",,한사랑동물병원,I,174401.5821,447781.7537,동물병원
8205,동물병원,02_03_01_P,3550000,3.55E+17,2005-05-25,,3,폐업,2,544-7555,인천광역시 계양구 장제로 901 (임학동),21034,쭈우동물병원,I,176965.9786,449473.9427,동물병원
8206,동물병원,02_03_01_P,4990000,4.99E+17,2020-06-22,,3,폐업,2,,"전라남도 완도군 완도읍 청해진서로 44, 현대아파트 상가동 1층 108호",59112,광주동물병원,U,175845.4451,90586.82461,동물병원
8207,동물병원,02_03_01_P,3540000,3.54E+17,2020-07-24,,3,폐업,2,,"인천광역시 부평구 경원대로 1409, 8층 (부평동)",21395,우성 동물병원,U,175672.4027,443296.7132,동물병원
8208,동물병원,02_03_01_P,3240000,3.24E+17,2020-07-03,,3,폐업,2,02-478-2208,"서울특별시 강동구 천호대로191길 6, 102호 (길동)",5350,양지가축동물병원,U,212700.3161,448138.4015,동물병원
8209,동물병원,02_03_01_P,3910000,3.91E+17,2020-07-21,,3,폐업,2,031-684-8882,경기도 평택시 청북읍 안청로2길 75,17805,베테랑 동물병원,U,192489.9905,390960.543,동물병원
8210,동물병원,02_03_01_P,3990000,3.99E+17,2020-07-27,,3,폐업,2,031-523-3475,"경기도 남양주시 다산순환로 397-79, 1층 (다산동)",12285,다산숲동물메디컬센터&amp;동물행동클리닉,U,213940.0423,457688.5063,동물병원
8211,동물병원,02_03_01_P,3520000,3.52E+17,2020-07-21,,3,폐업,2,032-815-8775,"인천광역시 연수구 새말로 88, 강현빌딩 102호 (연수동)",21925,구피동물병원,U,171531.1239,435221.6457,동물병원
8212,동물병원,02_03_01_P,4050000,5.63E+17,2020-08-10,,3,폐업,2,,"경기도 용인시 기흥구 중부대로 376, 206호 (신갈동)",17064,베테랑동물병원,U,209589.131,418838.3959,동물병원
8213,동물병원,02_03_01_P,4570000,4.57E+17,2020-07-20,,3,폐업,2,041-835-2879,충청남도 부여군 부여읍 성왕로 202-3,33145,녹십자동물병원,U,191847.1705,309081.702,동물병원
8214,동물병원,02_03_01_P,3090000,3.09E+17,2020-07-14,,3,폐업,2,,"서울특별시 도봉구 마들로 548, 102, 103호 (창동)",1408,블루핀동물병원,U,204337.8297,461998.7854,동물병원
8215,동물병원,02_03_01_P,3740000,3.74E+17,2013-09-02,,3,폐업,2,,"경기도 수원시 장안구 경수대로 930, 4층 (조원동, 홈플러스 북수원점)",16295,아이러브펫 동물병원,I,200709.8824,422304.0724,동물병원
8216,동물병원,02_03_01_P,4010000,4.01E+17,2020-08-18,,3,폐업,2,031-312-8813,"경기도 시흥시 수인로3312번길 16, 105동 1층 A105호 (대야동)",14911,제다 동물병원,U,181327.0558,437611.716,동물병원
8217,동물병원,02_03_01_P,3220000,3.22E+17,2020-08-12,,3,폐업,2,02-571-4478,"서울특별시 강남구 논현로28길 37, 보석빌딩 202호 (도곡동)",6301,대성동물약품병원,U,203898.4654,442452.1788,동물병원
8218,동물병원,02_03_01_P,4040000,4.04E+17,2020-08-20,,3,폐업,2,031-763-7622,"경기도 하남시 신장로 70, 1층 (천현동)",12962,서현동물병원,U,218470.9876,448195.4584,동물병원
8219,동물병원,02_03_01_P,5540000,5.54E+17,2021-07-12,,3,폐업,2,031-8022-7582,"경기도 광주시 신현동 신현로 89, 2층",12820,서울동물영상센터,U,,,동물병원
8220,동물병원,02_03_01_P,4580000,4.58E+17,2021-07-14,,3,폐업,2,953-2732,"충청남도 서천군 서천읍 서천로 160, 서천축협 2층",33639,서천축협동물병원,U,171786.4216,286874.3836,동물병원
8221,동물병원,02_03_01_P,3930000,3.93E+17,2021-07-12,,3,폐업,2,031-407-7552,"경기도 안산시 상록구 샘골로 36, 2층 (본오동)",15567,본동물병원,U,187873.5676,420589.8677,동물병원
8222,동물병원,02_03_01_P,4980000,4.98E+17,2021-07-06,,3,폐업,2,061-394-0078,전라남도 장성군 삼계면 사창로 79-1,57238,우리동물병원,U,169310.5755,195695.4114,동물병원
8223,동물병원,02_03_01_P,3990000,3.99E+17,2021-08-03,,3,폐업,2,,"경기도 남양주시 화도읍 비룡로 417, 2층",12032,폴라동물병원,U,227193.3046,464952.587,동물병원
8224,동물병원,02_03_01_P,3240000,3.24E+17,2021-07-13,,3,폐업,2,,"서울특별시 강동구 진황도로61길 56, 2B호 (둔촌동)",5369,양지동물병원,U,212844.1523,447332.4753,동물병원
8225,동물병원,02_03_01_P,4550000,4.55E+17,2021-08-23,,3,폐업,2,041-751-7583,충청남도 금산군 추부면 하마전로 72,32714,중부야생동물병원,U,242589.9792,299121.4837,동물병원
8226,동물병원,02_03_01_P,4040000,4.04E+17,2021-07-16,,3,폐업,2,031-796-7570,"경기도 하남시 미사강변중앙로 189, 에코브리지2 1층 105호 (망월동)",12913,미사랑동물병원,U,216691.2703,451238.7883,동물병원
8227,동물병원,02_03_01_P,3630000,3.63E+17,2023-01-27,,3,폐업,2,,"광주광역시 광산구 어등대로 289-5, 103호 (서봉동)",62399,서봉동물병원,U,177661.6963,183624.9806,동물병원
8228,동물병원,02_03_01_P,4590000,4.59E+17,2023-01-09,,3,폐업,2,,"충청남도 청양군 청양읍 중앙로 78, 3층 302호",33336,읍내동물병원,U,182178.0502,327289.412,동물병원
8229,동물병원,02_03_01_P,5070000,5.07E+17,2023-01-18,,3,폐업,2,,경상북도 안동시 와룡면 서주길 161,36611,수동물병원,U,355795.6693,346447.5706,동물병원
8230,동물병원,02_03_01_P,3560000,3.56E+17,2022-11-24,,3,폐업,2,,"인천광역시 서구 담지로8번길 18, 1층 (청라동)",22733,우신&amp;스퀘어 동물병원,U,169982.0158,447700.1476,동물병원
8231,동물병원,02_03_01_P,4771000,4.771E+17,1998-10-22,,3,폐업,2,653-2379,전북특별자치도 순창군 순창읍 장류로 387,56034,제일동물병원,I,213087.5402,208549.0273,동물병원
8232,동물병원,02_03_01_P,4741000,4.741E+17,2003-02-15,,3,폐업,2,322-2695,전북특별자치도 무주군 무주읍 단천로2길 16,55508,이무석동물병원,U,259009.1898,278599.0285,동물병원
8233,동물병원,02_03_01_P,4080000,4.08E+17,2021-05-06,,3,폐업,2,031-676-3828,경기도 안성시 보개원삼로 162 (가사동),17585,마스터동물병원 (출장전문동물병원),U,225636.9294,390694.3345,동물병원
8234,동물병원,02_03_01_P,3220000,3.22E+17,2021-04-28,,3,폐업,2,02-554-7505,"서울특별시 강남구 논현로 515, 아승빌딩 (역삼동)",6131,닥터박동물병원,U,203088.505,444482.41,동물병원
8235,동물병원,02_03_01_P,3150000,3.15E+17,2021-05-25,,3,폐업,2,02-6953-7576,"서울특별시 강서구 등촌로 223, 렙쇼메이빌딩 2층 (등촌동)",7665,로운동물의료센터,U,187857.9292,449715.5882,동물병원
8236,동물병원,02_03_01_P,4040000,4.04E+17,2021-05-25,,3,폐업,2,031-792-1315,"경기도 하남시 미사강변대로54번길 80, 메디포레 1층 101,102,103호 (풍산동)",12919,참편한 동물병원,U,216666.7857,450484.13,동물병원
8237,동물병원,02_03_01_P,4721000,4.721E+17,1984-10-29,,3,폐업,2,,,,봉동동물병원,I,,,동물병원
8238,동물병원,02_03_01_P,4681000,4.681E+17,1962-10-05,,3,폐업,2,861-1315,,,신생동물병원,I,,,동물병원
8239,동물병원,02_03_01_P,4681000,4.681E+17,1962-04-11,,3,폐업,2,836-6034,,,여산동물병원,I,,,동물병원
8240,동물병원,02_03_01_P,4681000,4.681E+17,1963-10-10,,3,폐업,2,836-5024,,,여산동물병원,I,,,동물병원
8241,동물병원,02_03_01_P,4681000,4.681E+17,1965-04-02,,3,폐업,2,855-3451,,,평화동물병원,I,,,동물병원
8242,동물병원,02_03_01_P,4731000,4.731E+17,1998-11-11,,3,폐업,2,,,,용담 가축병원,I,,,동물병원
8243,동물병원,02_03_01_P,4721000,4.721E+17,1999-08-17,,3,폐업,2,,전북특별자치도 완주군 소양면 죽절길 18-2,,소양동물병원,I,219964.2504,261832.0656,동물병원
8244,동물병원,02_03_01_P,4721000,4.721E+17,1994-11-14,,3,폐업,2,063-263-4046,전북특별자치도 완주군 고산면 고산로 120,,고산동물병원,I,218856.3266,274905.9031,동물병원
8245,동물병원,02_03_01_P,4721000,4.721E+17,1984-10-29,,3,폐업,2,,전북특별자치도 완주군 삼례읍 삼봉로 9-1,,삼일동물병원,I,206521.2514,267889.5607,동물병원
8246,동물병원,02_03_01_P,4721000,4.721E+17,1984-10-29,,3,폐업,2,063-291-2212,,,중앙동물병원,I,206526.0804,267872.3916,동물병원
8247,동물병원,02_03_01_P,4681000,4.681E+17,1999-03-17,,3,폐업,2,842-1120,전북특별자치도 익산시 익산대로 198 (창인동1가),,25시종합동물병원,I,195313.7645,271484.7752,동물병원
8248,동물병원,02_03_01_P,4681000,4.681E+17,1999-05-25,,3,폐업,2,,"전북특별자치도 익산시 선화로1길 25-14 (모현동2가, 배산휴먼시아4단지)",54653,전북동물병원,I,194277.9471,272611.6638,동물병원
8249,동물병원,02_03_01_P,4681000,4.681E+17,2018-10-12,,3,폐업,2,,"전북특별자치도 익산시 고현로 39, 디딤돌종합광고 1층 (송학동)",54664,캣츠앤도그클리닉,I,194643.8,271175.4939,동물병원
8250,동물병원,02_03_01_P,4681000,4.681E+17,2021-10-06,,3,폐업,2,,"전북특별자치도 익산시 함열읍 함열로 83, 1층",54511,강남동물병원,I,196055.3724,286750.0696,동물병원
8251,동물병원,02_03_01_P,4751000,4.751E+17,2014-03-04,,3,폐업,2,352-0176,전북특별자치도 장수군 장계면 장무로 206,55616,장계동물병원,I,252715.6385,247881.3703,동물병원
8252,동물병원,02_03_01_P,4751000,4.751E+17,2015-03-10,,3,폐업,2,,전북특별자치도 장수군 장계면 장무로 245,55612,차 동물병원,I,252690.436,248273.0911,동물병원
8253,동물병원,02_03_01_P,4751000,4.751E+17,2016-06-17,,3,폐업,2,,전북특별자치도 장수군 장계면 한들로 72,55613,프라임동물병원,I,252422.194,248133.5046,동물병원
8254,동물병원,02_03_01_P,4721000,4.721E+17,2002-10-08,,3,폐업,2,063-263-7777,전북특별자치도 완주군 고산면 고산로 91,55311,남문가축병원,I,218593.6688,274990.584,동물병원
8255,동물병원,02_03_01_P,4721000,4.721E+17,2001-01-18,,3,폐업,2,,전북특별자치도 완주군 삼례읍 삼례로 375,,푸른양돈동물병원,I,206445.209,267824.2885,동물병원
8256,동물병원,02_03_01_P,4721000,4.721E+17,2011-08-10,,3,폐업,2,063-229-6649,전북특별자치도 완주군 이서면 콩쥐팥쥐로 1047,,광희동물병원,I,201231.7058,257899.3649,동물병원
8257,동물병원,02_03_01_P,4721000,4.721E+17,2012-12-31,,3,폐업,2,063-222-4227,전북특별자치도 완주군 이서면 원은교길 10,55367,이서동물병원,I,200234.4915,257675.5405,동물병원
8258,동물병원,02_03_01_P,4721000,4.721E+17,2015-01-27,,3,폐업,2,063-291-6200,전북특별자치도 완주군 삼례읍 삼봉로 5-1,55340,최동물병원,U,206509.9085,267857.9415,동물병원
8259,동물병원,02_03_01_P,4681000,4.681E+17,1981-12-04,,3,폐업,2,856-5010,전북특별자치도 익산시 황등면 황등로 166-1,54533,황등동물병원,I,194942.359,278470.3555,동물병원
8260,동물병원,02_03_01_P,4681000,4.681E+17,1987-08-01,,3,폐업,2,,,,배산동물병원,I,195438.2997,271483.9167,동물병원
8261,동물병원,02_03_01_P,4681000,4.681E+17,1989-10-14,,3,폐업,2,,,,고리동물병원,I,,,동물병원
8262,동물병원,02_03_01_P,4681000,4.681E+17,1994-07-07,,3,폐업,2,,,,가나안동물병원,I,,,동물병원
8263,동물병원,02_03_01_P,4681000,4.681E+17,1996-12-14,,3,폐업,2,858-4044,,,한솔크리닉,I,,,동물병원
8264,동물병원,02_03_01_P,4681000,4.681E+17,1997-08-20,,3,폐업,2,856-4158,,,청해동물병원,I,,,동물병원
8265,동물병원,02_03_01_P,4681000,4.681E+17,2016-03-30,,3,폐업,2,291-0793,,,에덴동물병원,I,,,동물병원
8266,동물병원,02_03_01_P,4681000,4.681E+17,2016-03-30,,3,폐업,2,,"전북특별자치도 익산시 목천로7길 44-1 (인화동2가, 스파코리아)",54675,누리동물병원,I,195872.4334,269818.2179,동물병원
8267,동물병원,02_03_01_P,4731000,4.731E+17,2000-01-24,,3,폐업,2,,전북특별자치도 진안군 안천면 보한길 29,,안천 가축병원,I,249570.5313,266614.3261,동물병원
8268,동물병원,02_03_01_P,4721000,4.721E+17,2017-03-16,,3,폐업,2,,전북특별자치도 완주군 상관면 춘향로 4144,55360,김동물병원,I,221018.1469,246936.1894,동물병원
8269,동물병원,02_03_01_P,4721000,4.721E+17,2018-11-21,,3,폐업,2,,"전북특별자치도 완주군 용진읍 가목길 21, 104동 1층 6호 (덕천하이트아파트)",55350,대영동물병원,I,215474.9843,269351.5702,동물병원
8270,동물병원,02_03_01_P,4721000,4.721E+17,2019-05-01,,3,폐업,2,,전북특별자치도 완주군 고산면 고산로 74,55311,미소 동물병원,I,218416.2171,274979.2866,동물병원
8271,동물병원,02_03_01_P,4721000,4.721E+17,2007-12-27,,3,폐업,2,063-222-0777,전북특별자치도 완주군 삼례읍 삼봉로 3,,다민동물병원,I,206489.9282,267855.7006,동물병원
8272,동물병원,02_03_01_P,4721000,4.721E+17,2010-09-14,,3,폐업,2,063-229-6649,전북특별자치도 완주군 이서면 콩쥐팥쥐로 1047,,광희동물병원,I,201231.7058,257899.3649,동물병원
8273,동물병원,02_03_01_P,4721000,4.721E+17,2021-04-23,,3,폐업,2,,"전북특별자치도 완주군 삼례읍 삼봉로 63-34, 102동",55340,삼정동물병원,U,206785.5727,268459.6002,동물병원
8274,동물병원,02_03_01_P,4681000,4.681E+17,2002-05-11,,3,폐업,2,861-3651,,,우리들동물병원,I,,,동물병원
8275,동물병원,02_03_01_P,4681000,4.681E+17,2002-12-10,,3,폐업,2,858-7585,,,김&박동물병원,I,,,동물병원
8276,동물병원,02_03_01_P,4681000,4.681E+17,1963-06-10,,3,폐업,2,856-4942,전북특별자치도 익산시 황등면 황등7길 17,54533,김동물병원,U,194930.1338,278364.2632,동물병원
8277,동물병원,02_03_01_P,4681000,4.681E+17,2004-11-24,,3,폐업,2,861-1663,,,가자동물병원,I,,,동물병원
8278,동물병원,02_03_01_P,4681000,4.681E+17,2016-03-08,,3,폐업,2,063)291-0793,"전북특별자치도 익산시 왕궁면 구덕길 67, 1층",54579,대흥동물병원,I,,,동물병원
8279,동물병원,02_03_01_P,4681000,4.681E+17,2017-07-11,,3,폐업,2,,"전북특별자치도 익산시 배산로 172 (모현동1가, 팡팡통신)",54655,연세동물병원,I,194687.1989,272513.4457,동물병원
8280,동물병원,02_03_01_P,3150000,3.15E+17,2021-05-04,,3,폐업,2,26662611,"서울특별시 강서구 수명로 82, 발산로얄타워 2층 202호 (내발산동)",7635,마음사랑 동물병원,U,184596.0547,450145.9973,동물병원
8281,동물병원,02_03_01_P,4681000,4.681E+17,2001-03-08,,3,폐업,2,851-0122,,,주현동물병원,I,,,동물병원
8282,동물병원,02_03_01_P,4681000,4.681E+17,2001-07-12,,3,폐업,2,,,,전승기동물병원,I,,,동물병원
8283,동물병원,02_03_01_P,4681000,4.681E+17,1962-04-11,,3,폐업,2,836-6034,,,금마동물병원,I,,,동물병원
8284,동물병원,02_03_01_P,4681000,4.681E+17,2002-02-04,,3,폐업,2,291-7465,,,다일가축동물병원,I,,,동물병원
8285,동물병원,02_03_01_P,3030000,3.03E+17,2021-06-24,,3,폐업,2,02-6454-6182,"서울특별시 성동구 왕십리로 241, 4층 (행당동, 서울숲 더샵)",4765,바우라움동물병원,U,203481.6282,450468.7733,동물병원
8286,동물병원,02_03_01_P,3670000,3.67E+17,2021-05-14,,3,폐업,2,,"대전광역시 유성구 학하중앙로 125, 중앙빌딩 (학하동)",34210,학하동물병원,U,227438.2744,315678.6103,동물병원
